id,department,gender,id_crew,job,name
33788,Directing,0,111389,Director,Simon Sandquist
5753,Directing,0,45343,Director,David A. Prior
43495,Directing,2,142297,Director,Compton Bennett
32688,Directing,2,100336,Director,Paolo Cavara
32688,Directing,0,99437,Director,Franco Prosperi
32688,Directing,0,109555,Director,Gualtiero Jacopetti
24973,Directing,0,4109,Director,Michael Curtiz
42342,Directing,2,50765,Director,Chester Erskine
168171,Directing,2,129552,Director,Thornton Freeland
80595,Directing,2,196435,Director,John Lemont
66953,Directing,0,97083,Director,William Klein
16436,Directing,2,113500,Director,Philipp Stölzl
31867,Directing,2,114404,Director,Miguel Sapochnik
42451,Directing,2,16544,Director,Ted Kotcheff
43138,Directing,2,3632,Director,Richard Brooks
4933,Directing,2,5401,Director,Anthony Quinn
264241,Directing,0,1063379,Director,Teuvo Tulio
28355,Directing,2,54559,Director,Christian Alvart
64104,Directing,2,1387146,Director,Mark Region
194931,Directing,2,1085907,Director,Tom Donahue
194931,Directing,0,1663096,Director,Paul Hasegawa-Overacker
20027,Directing,0,53671,Director,Rakeysh Omprakash Mehra
36970,Directing,2,20030,Director,Jacques Perrin
36970,Directing,0,138857,Director,Jacques Cluzaud
19616,Directing,0,85048,Director,Kabir Khan
34423,Directing,2,56251,Director,Kevin Heffernan
69872,Directing,2,21227,Director,Sergio Martino
20216,Directing,2,224512,Director,Dan Mintz
23048,Directing,2,3227,Director,Steve Pink
28211,Directing,2,56205,Director,Atom Egoyan
30779,Directing,2,23799,Director,Uwe Boll
89199,Directing,0,18627,Director,Paul Morrissey
19152,Directing,0,84200,Director,Javor Gardev
38687,Directing,2,84034,Director,Clarence Brown
30018,Directing,2,21684,Director,Bong Joon-ho
10191,Directing,2,66193,Director,Chris Sanders
10191,Directing,2,69797,Director,Dean DeBlois
22582,Directing,2,78615,Director,Phil Roman
37181,Directing,2,229931,Director,Asghar Farhadi
45035,Directing,2,126809,Director,Lee Joon-ik
15544,Directing,2,66514,Director,Adam Jay Epstein
15544,Directing,2,66517,Director,Andrew Jacobson
24874,Directing,2,92779,Director,Pablo Proenza
51330,Directing,0,143948,Director,Sam Jaimes
28510,Directing,2,62941,Director,John Hyams
11763,Directing,0,71088,Director,Shaad Ali
33421,Directing,2,25165,Director,Roy William Neill
48336,Directing,0,27436,Director,Costa-Gavras
48336,Directing,2,607,Director,Zhang Yimou
48336,Directing,2,2303,Director,Wim Wenders
48336,Directing,2,18209,Director,Claude Miller
48336,Directing,2,5281,Director,Spike Lee
48336,Directing,2,5306,Director,Lasse Hallström
48336,Directing,2,5602,Director,David Lynch
48336,Directing,2,6011,Director,Michael Haneke
48336,Directing,2,6448,Director,Arthur Penn
48336,Directing,2,10316,Director,Theo Angelopoulos
48336,Directing,1,11916,Director,Liv Ullmann
48336,Directing,2,54441,Director,James Ivory
48336,Directing,2,16862,Director,Claude Lelouch
48336,Directing,2,17520,Director,Cédric Klapisch
48336,Directing,2,19665,Director,John Boorman
48336,Directing,2,20023,Director,Youssef Chahine
48336,Directing,2,20027,Director,Idrissa Ouedraogo
48336,Directing,0,37526,Director,Fernando Trueba
48336,Directing,2,27614,Director,Régis Wargnier
48336,Directing,2,30309,Director,Peter Greenaway
48336,Directing,0,32069,Director,Francis Girod
48336,Directing,2,35927,Director,Alain Corneau
48336,Directing,2,37577,Director,Bigas Luna
48336,Directing,2,37626,Director,Patrice Leconte
48336,Directing,2,54448,Director,Ismail Merchant
48336,Directing,1,56203,Director,Helma Sanders-Brahms
48336,Directing,2,56836,Director,Raymond Depardon
48336,Directing,2,58220,Director,Hugh Hudson
48336,Directing,2,58728,Director,Andrei Konchalovsky
48336,Directing,2,70636,Director,Gabriel Axel
48336,Directing,0,73153,Director,Jacques Rivette
48336,Directing,2,82307,Director,Merzak Allouache
48336,Directing,2,98199,Director,Jerry Schatzberg
48336,Directing,2,105153,Director,Vicente Aranda
48336,Directing,2,107490,Director,Jaco Van Dormael
48336,Directing,2,110519,Director,Yoshishige Yoshida
48336,Directing,0,119294,Director,Abbas Kiarostami
48336,Directing,2,592762,Director,Lucian Pintilie
48336,Directing,0,1153142,Director,Gaston Kaboré
48336,Directing,0,1180610,Director,Nadine Trintignant
48336,Directing,0,1207807,Director,Sarah Moon
21467,Directing,2,56570,Director,Wolfgang Murnberger
24499,Directing,0,131770,Director,Jed Weintrob
20825,Directing,1,54645,Director,Nia Vardalos
16190,Directing,0,112206,Director,Astra Taylor
109572,Directing,0,1046842,Director,Minoru Ohara
52637,Directing,2,21681,Director,Nobuhiro Suwa
52637,Directing,2,23388,Director,Hippolyte Girardot
25053,Directing,2,25645,Director,Hirokazu Koreeda
104607,Directing,2,71522,Director,Juan Antonio Bardem
10469,Directing,2,56570,Director,Wolfgang Murnberger
11122,Directing,2,68892,Director,Paul Harather
27936,Directing,2,2419,Director,Jean-Pierre Jeunet
18823,Directing,2,18865,Director,Louis Leterrier
196328,Directing,0,1176421,Director,Lee Bennett Sobel
213845,Directing,0,543714,Director,François Bouvier
15382,Directing,0,78185,Director,Albert Lamorisse
31196,Directing,2,107765,Director,Gabriel Cowan
18352,Directing,0,83998,Director,Juraj Herz
34769,Directing,2,55587,Director,Peter Stebbings
39830,Directing,2,123512,Director,Linas Phillips
132744,Directing,0,942889,Director,Shashilal K. Nair
161179,Directing,0,932629,Director,Pasupuleti Krishna Vamsi
35939,Directing,2,116607,Director,Stephen Poliakoff
23483,Directing,2,957,Director,Matthew Vaughn
16686,Directing,2,93595,Director,Ulrik Imtiaz Rolfsen
15973,Directing,2,77965,Director,Morten Tyldum
4252,Directing,2,35805,Director,Aziz Mirza
16759,Directing,2,7832,Director,Oliver Hirschbiegel
43008,Directing,2,76981,Director,Delmer Daves
184741,Directing,2,21305,Director,Lloyd Bacon
57124,Directing,0,114629,Director,Philippe Mora
93519,Directing,2,1032103,Director,Rakesh Roshan
35056,Directing,2,17825,Director,Shawn Levy
47090,Directing,2,27991,Director,Stuart Gordon
13417,Directing,2,77488,Director,Saul Blinkoff
13417,Directing,2,92694,Director,Elliot M. Bour
13417,Directing,0,92695,Director,Robin Steele
39931,Directing,2,32552,Director,Adrian Hoven
39931,Directing,2,71031,Director,Michael Armstrong
24429,Directing,0,15175,Director,William Friedkin
36419,Directing,1,129715,Director,Agnieszka Wojtowicz-Vosloo
22419,Directing,2,134615,Director,Gregory Mackenzie
43327,Directing,2,33064,Director,Henry Koster
76568,Directing,2,19093,Director,George Marshall
22488,Directing,2,60438,Director,Michael Landon Jr.
35207,Directing,0,1219521,Director,Mark Goffman
42669,Directing,2,9054,Director,Mervyn LeRoy
18273,Directing,2,212408,Director,Johan Renck
37223,Directing,0,117120,Director,Yôhei Fukuda
53522,Directing,2,10517,Director,Clyde Bruckman
53522,Directing,2,88953,Director,Harold Lloyd
39459,Directing,2,21305,Director,Lloyd Bacon
35689,Directing,2,114596,Director,Jake Goldberger
166375,Directing,0,1496769,Director,Omar Majeed
34784,Directing,2,64278,Director,Michael Feifer
52903,Directing,0,235503,Director,Joonas Berghäll
52903,Directing,0,235504,Director,Mika Hotakainen
8980,Directing,2,56470,Director,Javier Fesser
11801,Directing,2,4387,Director,François Ozon
25572,Directing,0,77257,Director,Kevin Booth
34583,Directing,2,109534,Director,Joey Stewart
11761,Directing,2,71046,Director,Michael Lander
22943,Directing,2,89518,Director,Mack Sennett
27586,Directing,0,98521,Director,Floria Sigismondi
15323,Directing,0,1489746,Director,Jamie King
1568,Directing,2,14597,Director,Gaspar Noé
48688,Directing,2,5970,Director,Pier Paolo Pasolini
33226,Directing,2,30309,Director,Peter Greenaway
96010,Directing,0,125282,Director,Cătălin Mitulescu
27179,Directing,2,31764,Director,Edward L. Cahn
11303,Directing,0,68976,Director,Lionel Delplanque
18426,Directing,0,65994,Director,Andrew Lau
19939,Directing,0,85337,Director,Te-Sheng Wei
36916,Directing,2,5026,Director,Akira Kurosawa
145902,Directing,2,109893,Director,Veikko Aaltonen
79924,Directing,0,590487,Director,Ian Poitier
116983,Directing,0,92029,Director,Gabriel Bologna
17988,Directing,2,5026,Director,Akira Kurosawa
26178,Directing,2,52968,Director,Russell Mulcahy
19587,Directing,2,29783,Director,Fred Durst
68987,Directing,2,554929,Director,Dilip Mehta
36124,Directing,1,146544,Director,Audrey Ewell
36124,Directing,2,146545,Director,Aaron Aites
20781,Directing,2,139743,Director,Paul Etheredge
22649,Directing,2,14855,Director,Frank Borzage
31561,Directing,0,101373,Director,Gabriel Pascal
1912,Directing,2,3722,Director,Hans Weingartner
35002,Directing,2,39853,Director,Val Guest
47813,Directing,2,12824,Director,Don Hahn
14766,Directing,0,125544,Director,Tim Fywell
36731,Directing,2,583825,Director,José Quintero
141714,Directing,0,222095,Director,Gavin Maxwell
31869,Directing,0,108560,Director,Adrian Pennick
26186,Directing,2,35325,Director,Eric Till
55236,Directing,2,8823,Director,Raoul Walsh
34803,Directing,2,58689,Director,Neil LaBute
37861,Directing,2,21183,Director,Nicolas Winding Refn
47808,Directing,2,51875,Director,Andrew V. McLaglen
33217,Directing,2,109857,Director,Thor Freudenthal
29989,Directing,2,936014,Director,Anthony Fabian
90634,Directing,0,1067469,Director,K. S. Adiyaman
26380,Directing,2,37361,Director,Anatole Litvak
43326,Directing,0,69392,Director,Charles Walters
44747,Directing,2,82800,Director,Norman Taurog
102419,Directing,2,122905,Director,Lance Comfort
228444,Directing,2,20412,Director,Michael Anderson
36443,Directing,0,550043,Director,Brett Harvey
4461,Directing,2,37361,Director,Anatole Litvak
41110,Directing,2,78160,Director,Luca Guadagnino
31687,Directing,2,108250,Director,Stephen Cragg
20497,Directing,1,226493,Director,Sandra Goldbacher
12411,Directing,2,72134,Director,Steve Jacobs
86097,Directing,2,933072,Director,Gerald Peary
25832,Directing,2,3776,Director,Jean-Luc Godard
25832,Directing,2,5696,Director,Bruce Beresford
25832,Directing,2,9789,Director,Robert Altman
25832,Directing,2,14132,Director,Nicolas Roeg
25832,Directing,2,22669,Director,Julien Temple
25832,Directing,2,32327,Director,Ken Russell
25832,Directing,0,65304,Director,Franc Roddam
25832,Directing,2,77104,Director,Charles Sturridge
25832,Directing,0,86290,Director,Derek Jarman
25832,Directing,2,147095,Director,Bill Bryden
25338,Directing,2,93587,Director,Daryl Duke
20478,Directing,0,86166,Director,Beth Schacter
17960,Directing,2,20028,Director,Danis Tanović
33427,Directing,2,74099,Director,Howard E. Baker
23568,Directing,1,51600,Director,Clare Kilner
38810,Directing,2,122423,Director,Yorgos Lanthimos
12408,Directing,2,172,Director,Michael Winterbottom
21345,Directing,2,92015,Director,Lu Chuan
40168,Directing,2,222583,Director,William Wesley
44132,Directing,2,130313,Director,Walerian Borowczyk
37857,Directing,0,12711,Director,R.D. Robb
33784,Directing,0,111346,Director,Nils Wåhlin
33784,Directing,0,111345,Director,Martin Kjellberg
45663,Directing,2,30052,Director,Leigh Scott
129689,Directing,2,132305,Director,Nobuhiko Ôbayashi
178736,Directing,2,132305,Director,Nobuhiko Ôbayashi
35656,Directing,2,137477,Director,Jonathan Mossek
30427,Directing,2,3317,Director,Takeshi Kitano
12166,Directing,2,3317,Director,Takeshi Kitano
33501,Directing,0,1000953,Director,Wes Llewellyn
36325,Directing,0,115279,Director,Fredrik Gertten
43381,Directing,0,69392,Director,Charles Walters
34813,Directing,2,31119,Director,Sylvain White
33215,Directing,0,110329,Director,Mike Million
21036,Directing,2,628,Director,Isao Takahata
35690,Directing,1,114597,Director,Julie Anne Robinson
18406,Directing,2,122913,Director,Paul Nicholas
39053,Directing,0,45405,Director,Jay Duplass
39053,Directing,2,45407,Director,Mark Duplass
37169,Directing,0,118639,Director,Tom Six
24805,Directing,2,8636,Director,Cecil B. DeMille
43517,Directing,0,4109,Director,Michael Curtiz
176651,Directing,2,1006872,Director,Chang Tso-chi
121036,Directing,2,1006872,Director,Chang Tso-chi
42476,Directing,2,29907,Director,Phil Karlson
111310,Directing,2,145968,Director,Richard Boleslawski
39452,Directing,0,131617,Director,Banksy
94917,Directing,2,86659,Director,Peter Glenville
107643,Directing,0,239386,Director,Yasuharu Hasebe
64651,Directing,0,239386,Director,Yasuharu Hasebe
40594,Directing,1,11806,Director,Julia Sweeney
23104,Directing,2,89745,Director,Jean Yarbrough
37605,Directing,2,40054,Director,Andrew L. Stone
91727,Directing,2,70862,Director,Richard Thorpe
41597,Directing,2,15378,Director,Carol Reed
62727,Directing,2,2746,Director,Elia Kazan
25385,Directing,2,133259,Director,Arthur Hiller
64576,Directing,0,239386,Director,Yasuharu Hasebe
32985,Directing,2,69593,Director,Michael J. Bassett
44399,Directing,2,29595,Director,Rouben Mamoulian
10138,Directing,2,15277,Director,Jon Favreau
32084,Directing,2,110356,Director,Samuel Maoz
42191,Directing,2,78053,Director,Edwin L. Marin
190906,Directing,2,96486,Director,John Harlow
45615,Directing,0,133303,Director,Joonas Neuvonen
38579,Directing,2,46076,Director,Tom Dey
37931,Directing,2,62863,Director,Jorma Taccone
27004,Directing,0,96745,Director,Stephen Milburn Anderson
10870,Directing,0,67716,Director,Philippe Haïm
54117,Directing,2,31039,Director,Nonzee Nimibutr
54117,Directing,2,56739,Director,Peter Chan
54117,Directing,0,543568,Director,Kim Jee-woon
4180,Directing,1,35208,Director,Coline Serreau
55135,Directing,0,213393,Director,Radivoje 'Raša' Andrić
15877,Directing,2,12180,Director,Mamoru Oshii
72272,Directing,0,19069,Director,Claude Chabrol
1549,Directing,2,17458,Director,Abdellatif Kechiche
10171,Directing,2,10249,Director,Volker Schlöndorff
38996,Directing,2,12698,Director,Bob Clark
25699,Directing,2,96934,Director,Bo Widerberg
18899,Directing,0,25236,Director,Johnnie To
45380,Directing,0,17295,Director,Ning Hao
48587,Directing,2,62661,Director,Erin Berry
198600,Directing,2,94218,Director,Roy Del Ruth
36760,Directing,2,116133,Director,Hubert Cornfield
39767,Directing,2,3317,Director,Takeshi Kitano
17005,Directing,2,62658,Director,Harvey Glazer
26694,Directing,0,150958,Director,John Maringouin
126421,Directing,2,940777,Director,Alberto Cardone
121351,Directing,2,52172,Director,Sam Newfield
37178,Directing,2,36602,Director,Peter Berg
125271,Directing,2,72496,Director,Yôji Yamada
5178,Directing,2,18823,Director,Dagur Kári
34069,Directing,0,114545,Director,Ivan Engler
34069,Directing,0,114546,Director,Ralph Etter
23437,Directing,2,20031,Director,Samuel Bayer
37495,Directing,2,117794,Director,Chris Morris
145217,Directing,0,583881,Director,Nobuhiro Yamashita
42217,Directing,2,2226,Director,Sydney Pollack
19173,Directing,2,81159,Director,Christian Molina
42910,Directing,0,550149,Director,Dan Merchant
43090,Directing,2,107630,Director,William Phillips
35169,Directing,2,11873,Director,Roger Kumble
41116,Directing,2,172,Director,Michael Winterbottom
41116,Directing,2,182,Director,Mat Whitecross
25659,Directing,0,94052,Director,Yosuke Fujita
37828,Directing,2,118606,Director,Janus Metz Pedersen
38726,Directing,2,14855,Director,Frank Borzage
36950,Directing,2,8246,Director,Barry Levinson
37565,Directing,2,21677,Director,Barnaby Thompson
37565,Directing,2,56710,Director,Oliver Parker
38542,Directing,2,111588,Director,J Blakeson
12219,Directing,0,15175,Director,William Friedkin
76822,Directing,0,133693,Director,Keisuke Toyoshima
76822,Directing,0,235146,Director,Akio Yoshida
76822,Directing,2,240845,Director,Keita Amemiya
76822,Directing,0,1078041,Director,Hirohisa Sasaki
76822,Directing,0,1111194,Director,Ryuta Miyake
76822,Directing,0,1129755,Director,Shunichi Hirano
76822,Directing,0,1508420,Director,Kôsuke Suzuki
20662,Directing,2,578,Director,Ridley Scott
31345,Directing,2,16988,Director,Maurice Pialat
21245,Directing,1,87322,Director,Aku Louhimies
60677,Directing,0,1015967,Director,Saara Cantell
52620,Directing,0,1072336,Director,Ray Ashley
52620,Directing,0,1072337,Director,Morris Engel
52620,Directing,0,1072338,Director,Ruth Orkin
34626,Directing,0,142013,Director,Gareth Evans
47737,Directing,0,9868,Director,Peter R. Hunt
28575,Directing,2,90522,Director,Daniel Mann
52249,Directing,2,585182,Director,Mads Brügger
51442,Directing,2,19032,Director,John Hough
89462,Directing,0,95501,Director,Yasujirō Ozu
66022,Directing,2,7501,Director,Ronald Neame
38697,Directing,2,76981,Director,Delmer Daves
37511,Directing,0,87630,Director,Cory McAbee
21794,Directing,2,87893,Director,Donato Rotunno
36432,Directing,2,105802,Director,Doug Pray
35572,Directing,0,114380,Director,Paresh Mokashi
106813,Directing,2,35325,Director,Eric Till
20311,Directing,2,8783,Director,Eric Bana
81589,Directing,0,1037821,Director,Morgan Dews
8929,Directing,0,56373,Director,Jean-Stéphane Sauvaire
7346,Directing,0,25236,Director,Johnnie To
28894,Directing,2,68,Director,Fritz Lang
44513,Directing,0,107762,Director,Alexander Sokurov
23050,Directing,2,77300,Director,Michael Schultz
96287,Directing,2,258,Director,Gael García Bernal
23538,Directing,0,1294627,Director,Yoo Ha
27181,Directing,2,73752,Director,João Pedro Rodrigues
5590,Directing,0,24882,Director,Jacques Demy
53503,Directing,0,148331,Director,Lenka Hellstedt
40998,Directing,2,78747,Director,Mani Ratnam
